"","Subject","Bin","Time","ToTarget","ToDistractors","Proportion","Trials","elogit","elogit_weights","ot1","ot2"
"434","045L",14,899.3484,53,49,0.519607843137255,36,0.0777089843273163,0.0388936089870669,-0.0316403594646502,-0.198324794695217
"435","045L",15,949.3122,53,51,0.509615384615385,36,0.0380998462322704,0.0381090645132021,-0.0105467864882168,-0.203783275283159
"436","045L",16,999.276,54,50,0.519230769230769,36,0.0762273653878843,0.0381506040512308,0.0105467864882167,-0.203783275283159
"437","045L",17,1049.2398,54,47,0.534653465346535,36,0.137470990628603,0.0394012554321584,0.0316403594646503,-0.198324794695217
"438","045L",18,1099.2036,57,47,0.548076923076923,36,0.191055236762709,0.0384439359267735,0.0527339324410837,-0.187407833519333
"439","045L",19,1149.1674,52,49,0.514851485148515,36,0.0588405000229334,0.0392496392496393,0.0738275054175172,-0.171032391755508
"440","045L",20,1199.1312,49,53,0.480392156862745,36,-0.0777089843273163,0.0388936089870669,0.0949210783939507,-0.149198469403741
"441","045L",21,1249.095,48,56,0.461538461538462,36,-0.152676840208958,0.0383176717452787,0.116014651370384,-0.121906066464032
"442","045L",22,1299.0588,46,55,0.455445544554455,36,-0.176930708159078,0.039523394362104,0.137108224346818,-0.0891551829363819
"443","045L",23,1349.0226,42,57,0.424242424242424,36,-0.302280871872934,0.040920716112532,0.158201797323251,-0.0509458188207897
"444","045L",24,1398.9864,38,61,0.383838383838384,36,-0.468378933518734,0.042234188575652,0.179295370299685,-0.00727797411725567
"445","045L",25,1448.9502,34,62,0.354166666666667,36,-0.594207232705042,0.0449855072463768,0.200388943276118,0.0418483511742201
"446","045L",26,1498.914,32,64,0.333333333333333,36,-0.685425134466035,0.046273106738223,0.221482516252552,0.0964331570536376
"447","045L",27,1548.8778,28,70,0.285714285714286,36,-0.905708622543618,0.0492721164613662,0.242576089228985,0.156476443520997
"448","045L",28,1598.8416,32,66,0.326530612244898,36,-0.715961858326117,0.0458068247541932,0.263669662205418,0.221978210576298
"449","045L",29,1648.8054,33,65,0.336734693877551,36,-0.670504703810186,0.0451179218411758,0.284763235181852,0.292938458219541
"450","045L",30,1698.7692,34,65,0.343434343434343,36,-0.641090818603892,0.0442526828188959,0.305856808158285,0.369357186450725
"451","046L",1,249.819,9,88,0.0927835051546392,38,-2.23171075340739,0.116562592922985,-0.305856808158285,0.369357186450725
"452","046L",2,299.7828,12,89,0.118811881188119,38,-1.96850998097255,0.0911731843575419,-0.284763235181852,0.292938458219541
"453","046L",3,349.7466,14,90,0.134615384615385,38,-1.83120120127935,0.0800152409982854,-0.263669662205418,0.221978210576298
"454","046L",4,399.7104,11,94,0.104761904761905,38,-2.10625279913049,0.097538532321141,-0.242576089228985,0.156476443520997
"455","046L",5,449.6742,9,92,0.0891089108910891,38,-2.27591684591188,0.116073968705548,-0.221482516252551,0.0964331570536376
"456","046L",6,499.638,12,91,0.116504854368932,38,-1.99061032797322,0.0909289617486339,-0.200388943276118,0.0418483511742202
"457","046L",7,549.6018,18,87,0.171428571428571,38,-1.55386806127929,0.0654826254826255,-0.179295370299685,-0.00727797411725557
"458","046L",8,599.5656,24,84,0.222222222222222,38,-1.23807841681245,0.0526506460572395,-0.158201797323251,-0.0509458188207896
"459","046L",9,649.5294,26,78,0.25,38,-1.08595389179619,0.0504747025597885,-0.137108224346818,-0.0891551829363819
"460","046L",10,699.4932,29,83,0.258928571428571,38,-1.04045636851104,0.0458743529889374,-0.116014651370384,-0.121906066464032
"461","046L",11,749.457,28,81,0.256880733944954,38,-1.05069893297221,0.0473576579485524,-0.0949210783939507,-0.149198469403741
"462","046L",12,799.4208,29,74,0.281553398058252,38,-0.92640886203974,0.0473211238766921,-0.0738275054175172,-0.171032391755508
"463","046L",13,849.3846,31,76,0.289719626168224,38,-0.887303195000903,0.0448179271708683,-0.0527339324410837,-0.187407833519333
"464","046L",14,899.3484,38,69,0.355140186915888,38,-0.590668511277008,0.0403625151826591,-0.0316403594646502,-0.198324794695217
"465","046L",15,949.3122,36,68,0.346153846153846,38,-0.629521484679734,0.041995800419958,-0.0105467864882168,-0.203783275283159
"466","046L",16,999.276,39,66,0.371428571428571,38,-0.520901275754732,0.0403540496811649,0.0105467864882167,-0.203783275283159
"467","046L",17,1049.2398,42,64,0.39622641509434,38,-0.417161147871356,0.0390332877336981,0.0316403594646503,-0.198324794695217
"468","046L",18,1099.2036,39,66,0.371428571428571,38,-0.520901275754732,0.0403540496811649,0.0527339324410837,-0.187407833519333
"469","046L",19,1149.1674,39,67,0.367924528301887,38,-0.535826925971408,0.0401312705110174,0.0738275054175172,-0.171032391755508
"470","046L",20,1199.1312,42,61,0.407766990291262,38,-0.369533098882101,0.0397895743663319,0.0949210783939507,-0.149198469403741
"471","046L",21,1249.095,37,61,0.377551020408163,38,-0.494696241836107,0.0429268292682927,0.116014651370384,-0.121906066464032
"472","046L",22,1299.0588,36,65,0.356435643564356,38,-0.58473788205276,0.0426644358464917,0.137108224346818,-0.0891551829363819
"473","046L",23,1349.0226,39,62,0.386138613861386,38,-0.45886588483528,0.0413164556962025,0.158201797323251,-0.0509458188207897
"474","046L",24,1398.9864,38,59,0.391752577319588,38,-0.435318071257845,0.0427807486631016,0.179295370299685,-0.00727797411725567
"475","046L",25,1448.9502,31,56,0.35632183908046,38,-0.584253092320808,0.0494451467902795,0.200388943276118,0.0418483511742201
"476","046L",26,1498.914,36,53,0.404494382022472,38,-0.382369393313515,0.0460888490590193,0.221482516252552,0.0964331570536376
"477","046L",27,1548.8778,40,47,0.459770114942529,38,-0.159427736928102,0.0457439896036387,0.242576089228985,0.156476443520997
"478","046L",28,1598.8416,41,45,0.476744186046512,38,-0.0920188987202521,0.0460744075201907,0.263669662205418,0.221978210576298
"479","046L",29,1648.8054,39,46,0.458823529411765,38,-0.163151640686234,0.0468218320402886,0.284763235181852,0.292938458219541
"480","046L",30,1698.7692,44,54,0.448979591836735,38,-0.202711512497004,0.0408205339655706,0.305856808158285,0.369357186450725
"481","047L",1,249.819,9,70,0.113924050632911,36,-2.00432091121173,0.119447555057857,-0.305856808158285,0.369357186450725
"482","047L",2,299.7828,9,70,0.113924050632911,36,-2.00432091121173,0.119447555057857,-0.284763235181852,0.292938458219541
"483","047L",3,349.7466,9,71,0.1125,36,-2.01840565109347,0.119249171880751,-0.263669662205418,0.221978210576298
"484","047L",4,399.7104,6,72,0.0769230769230769,36,-2.41178438495904,0.16763925729443,-0.242576089228985,0.156476443520997
"485","047L",5,449.6742,8,64,0.111111111111111,36,-2.02659906030546,0.133150934792522,-0.221482516252551,0.0964331570536376
"486","047L",6,499.638,12,59,0.169014084507042,36,-1.56024766824333,0.0968067226890756,-0.200388943276118,0.0418483511742202
"487","047L",7,549.6018,15,63,0.192307692307692,36,-1.41019988197344,0.0802641605283211,-0.179295370299685,-0.00727797411725557
"488","047L",8,599.5656,17,65,0.207317073170732,36,-1.31984926171174,0.0724100327153762,-0.158201797323251,-0.0509458188207896
"489","047L",9,649.5294,21,65,0.244186046511628,36,-1.11399720750759,0.0617788034794958,-0.137108224346818,-0.0891551829363819
"490","047L",10,699.4932,20,66,0.232558139534884,36,-1.17677706151745,0.0638180817898405,-0.116014651370384,-0.121906066464032
"491","047L",11,749.457,18,69,0.206896551724138,36,-1.32355602048647,0.0684425432626871,-0.0949210783939507,-0.149198469403741
"492","047L",12,799.4208,18,71,0.202247191011236,36,-1.35192671761568,0.068040068040068,-0.0738275054175172,-0.171032391755508
"493","047L",13,849.3846,23,69,0.25,36,-1.08432633142063,0.0569416806979948,-0.0527339324410837,-0.187407833519333
"494","047L",14,899.3484,24,69,0.258064516129032,36,-1.04265363502007,0.0552048157392453,-0.0316403594646502,-0.198324794695217
"495","047L",15,949.3122,27,65,0.293478260869565,36,-0.867864137968681,0.0516308119361554,-0.0105467864882168,-0.203783275283159
"496","047L",16,999.276,27,68,0.284210526315789,36,-0.912647740595654,0.0509621765096218,0.0105467864882167,-0.203783275283159
"497","047L",17,1049.2398,27,73,0.27,36,-0.983099401546265,0.0499690785405071,0.0316403594646503,-0.198324794695217
"498","047L",18,1099.2036,27,74,0.267326732673267,36,-0.996613120712988,0.0497864551555827,0.0527339324410837,-0.187407833519333
"499","047L",19,1149.1674,27,71,0.275510204081633,36,-0.955511445027436,0.0503496503496503,0.0738275054175172,-0.171032391755508
"500","047L",20,1199.1312,27,68,0.284210526315789,36,-0.912647740595654,0.0509621765096218,0.0949210783939507,-0.149198469403741
"501","047L",21,1249.095,27,70,0.278350515463918,36,-0.941426705145697,0.0505480335267569,0.116014651370384,-0.121906066464032
"502","047L",22,1299.0588,27,69,0.28125,36,-0.927140747898221,0.0507521255722695,0.137108224346818,-0.0891551829363819
"503","047L",23,1349.0226,25,69,0.265957446808511,36,-1.00264830040637,0.0536041754831429,0.158201797323251,-0.0509458188207897
"504","047L",24,1398.9864,24,74,0.244897959183673,36,-1.11212600783483,0.0542391453225586,0.179295370299685,-0.00727797411725567
"505","047L",25,1448.9502,26,73,0.262626262626263,36,-1.02014067322661,0.0513412912334745,0.200388943276118,0.0418483511742201
"506","047L",26,1498.914,24,71,0.252631578947368,36,-1.07102433214928,0.0548023405166262,0.221482516252552,0.0964331570536376
"507","047L",27,1548.8778,29,71,0.29,36,-0.885307186354188,0.0478843190707597,0.242576089228985,0.156476443520997
"508","047L",28,1598.8416,31,70,0.306930693069307,36,-0.805625163986636,0.0459304289091523,0.263669662205418,0.221978210576298
"509","047L",29,1648.8054,34,66,0.34,36,-0.656242623624494,0.0440231012313392,0.284763235181852,0.292938458219541
"510","047L",30,1698.7692,35,65,0.35,36,-0.612517446159836,0.0434361896570261,0.305856808158285,0.369357186450725
"511","049L",1,249.819,22,79,0.217821782178218,37,-1.26224171244991,0.0570230607966457,-0.305856808158285,0.369357186450725
"512","049L",2,299.7828,21,84,0.2,37,-1.36869859922951,0.058345947433604,-0.284763235181852,0.292938458219541
"513","049L",3,349.7466,21,87,0.194444444444444,37,-1.40358585822995,0.0579401993355482,-0.263669662205418,0.221978210576298
"514","049L",4,399.7104,21,85,0.19811320754717,37,-1.3804634408091,0.0582075343397253,-0.242576089228985,0.156476443520997
"515","049L",5,449.6742,23,81,0.221153846153846,37,-1.2436025990967,0.0548231301396684,-0.221482516252551,0.0964331570536376
"516","049L",6,499.638,26,74,0.26,37,-1.03365439239334,0.0511586678485501,-0.200388943276118,0.0418483511742202
"517","049L",7,549.6018,28,75,0.271844660194175,37,-0.974228568980374,0.0483327524108284,-0.179295370299685,-0.00727797411725557
"518","049L",8,599.5656,31,70,0.306930693069307,37,-0.805625163986636,0.0459304289091523,-0.158201797323251,-0.0509458188207896
"519","049L",9,649.5294,39,64,0.378640776699029,37,-0.490364551894651,0.0408203316651948,-0.137108224346818,-0.0891551829363819
"520","049L",10,699.4932,39,64,0.378640776699029,37,-0.490364551894651,0.0408203316651948,-0.116014651370384,-0.121906066464032
"521","049L",11,749.457,41,59,0.41,37,-0.360282885314932,0.0409031082312443,-0.0949210783939507,-0.149198469403741
"522","049L",12,799.4208,36,70,0.339622641509434,37,-0.658300449229777,0.0415816574370932,-0.0738275054175172,-0.171032391755508
"523","049L",13,849.3846,36,71,0.336448598130841,37,-0.672385189111516,0.0413832742599866,-0.0527339324410837,-0.187407833519333
"524","049L",14,899.3484,33,72,0.314285714285714,37,-0.772041123029608,0.0436438497169326,-0.0316403594646502,-0.198324794695217
"525","049L",15,949.3122,30,74,0.288461538461538,37,-0.893072441772148,0.046209704037848,-0.0105467864882168,-0.203783275283159
"526","049L",16,999.276,31,72,0.300970873786408,37,-0.833599016029042,0.0455391351943076,0.0105467864882167,-0.203783275283159
"527","049L",17,1049.2398,34,71,0.323809523809524,37,-0.728738125662648,0.0429715212323908,0.0316403594646503,-0.198324794695217
"528","049L",18,1099.2036,35,64,0.353535353535354,37,-0.597132527320357,0.0436728900534993,0.0527339324410837,-0.187407833519333
"529","049L",19,1149.1674,43,58,0.425742574257426,37,-0.296265816143172,0.0400825228411435,0.0738275054175172,-0.171032391755508
"530","049L",20,1199.1312,43,54,0.443298969072165,37,-0.22543976357456,0.0413371296003374,0.0949210783939507,-0.149198469403741
"531","049L",21,1249.095,45,56,0.445544554455446,37,-0.21652831219549,0.0396771370222698,0.116014651370384,-0.121906066464032
"532","049L",22,1299.0588,44,59,0.427184466019417,37,-0.29048712337939,0.0392786328014352,0.137108224346818,-0.0891551829363819
"533","049L",23,1349.0226,39,56,0.410526315789474,37,-0.357939966245319,0.0430155707404503,0.158201797323251,-0.0509458188207897
"534","049L",24,1398.9864,39,60,0.393939393939394,37,-0.42634269312972,0.0418453813160372,0.179295370299685,-0.00727797411725567
"535","049L",25,1448.9502,41,56,0.422680412371134,37,-0.308547210915743,0.0417955005864165,0.200388943276118,0.0418483511742201
"536","049L",26,1498.914,43,59,0.42156862745098,37,-0.313215374456946,0.0397952284362021,0.221482516252552,0.0964331570536376
"537","049L",27,1548.8778,45,58,0.436893203883495,37,-0.251314428280906,0.0390720390720391,0.242576089228985,0.156476443520997
"538","049L",28,1598.8416,42,54,0.4375,37,-0.248696625738827,0.0418780356179169,0.263669662205418,0.221978210576298
"539","049L",29,1648.8054,45,56,0.445544554455446,37,-0.21652831219549,0.0396771370222698,0.284763235181852,0.292938458219541
"540","049L",30,1698.7692,48,51,0.484848484848485,37,-0.0600180097262529,0.0400360324291863,0.305856808158285,0.369357186450725
"541","050L",1,249.819,33,69,0.323529411764706,39,-0.729781313739726,0.0442392354772898,-0.305856808158285,0.369357186450725
"542","050L",2,299.7828,31,72,0.300970873786408,39,-0.833599016029042,0.0455391351943076,-0.284763235181852,0.292938458219541
"543","050L",3,349.7466,27,72,0.272727272727273,39,-0.969400557188104,0.0501567398119122,-0.263669662205418,0.221978210576298
"544","050L",4,399.7104,21,75,0.21875,39,-1.25607972112136,0.0597566610195595,-0.242576089228985,0.156476443520997
"545","050L",5,449.6742,21,77,0.214285714285714,39,-1.28222500122568,0.0594148537134284,-0.221482516252551,0.0964331570536376
"546","050L",6,499.638,21,76,0.216494845360825,39,-1.26923780569887,0.0595835233318133,-0.200388943276118,0.0418483511742202
"547","050L",7,549.6018,16,81,0.164948453608247,39,-1.59724263934028,0.0728759992563674,-0.179295370299685,-0.00727797411725557
"548","050L",8,599.5656,16,80,0.166666666666667,39,-1.58489680351798,0.0730284208545078,-0.158201797323251,-0.0509458188207896
"549","050L",9,649.5294,17,87,0.163461538461538,39,-1.6094379124341,0.0685714285714286,-0.137108224346818,-0.0891551829363819
"550","050L",10,699.4932,15,89,0.144230769230769,39,-1.75339860135561,0.0756893133898,-0.116014651370384,-0.121906066464032
"551","050L",11,749.457,20,84,0.192307692307692,39,-1.41632664821877,0.0606148073315053,-0.0949210783939507,-0.149198469403741
"552","050L",12,799.4208,23,78,0.227722772277228,39,-1.20609820363825,0.0552920449925464,-0.0738275054175172,-0.171032391755508
"553","050L",13,849.3846,31,69,0.31,39,-0.791339206739159,0.0461345209546648,-0.0527339324410837,-0.187407833519333
"554","050L",14,899.3484,39,61,0.39,39,-0.442736502905396,0.0415766182978285,-0.0316403594646502,-0.198324794695217
"555","050L",15,949.3122,47,57,0.451923076923077,39,-0.191055236762709,0.0384439359267735,-0.0105467864882168,-0.203783275283159
"556","050L",16,999.276,56,59,0.48695652173913,39,-0.0517356743991889,0.0345058377333234,0.0105467864882167,-0.203783275283159
"557","050L",17,1049.2398,59,56,0.51304347826087,39,0.0517356743991889,0.0345058377333234,0.0316403594646503,-0.198324794695217
"558","050L",18,1099.2036,60,51,0.540540540540541,39,0.161061557367105,0.03594640134799,0.0527339324410837,-0.187407833519333
"559","050L",19,1149.1674,62,41,0.601941747572815,39,0.409473129505703,0.0400963855421687,0.0738275054175172,-0.171032391755508
"560","050L",20,1199.1312,61,43,0.586538461538462,39,0.346276236717834,0.0392486683487525,0.0949210783939507,-0.149198469403741
"561","050L",21,1249.095,69,40,0.63302752293578,39,0.540024778458253,0.0390798472333245,0.116014651370384,-0.121906066464032
"562","050L",22,1299.0588,74,33,0.691588785046729,39,0.799253686554493,0.043273565060603,0.137108224346818,-0.0891551829363819
"563","050L",23,1349.0226,74,32,0.69811320754717,39,0.829559036049822,0.0441920495611771,0.158201797323251,-0.0509458188207897
"564","050L",24,1398.9864,72,33,0.685714285714286,39,0.772041123029608,0.0436438497169326,0.179295370299685,-0.00727797411725567
"565","050L",25,1448.9502,71,33,0.682692307692308,39,0.758152010868941,0.0438367602546707,0.200388943276118,0.0418483511742201
"566","050L",26,1498.914,69,36,0.657142857142857,39,0.644014491982301,0.0417857494826057,0.221482516252552,0.0964331570536376
"567","050L",27,1548.8778,71,36,0.663551401869159,39,0.672385189111516,0.0413832742599866,0.242576089228985,0.156476443520997
"568","050L",28,1598.8416,68,39,0.635514018691589,39,0.550533073361103,0.0399149958421879,0.263669662205418,0.221978210576298
"569","050L",29,1648.8054,67,41,0.62037037037037,39,0.486434170641832,0.0389112003569835,0.284763235181852,0.292938458219541
"570","050L",30,1698.7692,64,41,0.60952380952381,39,0.440971796565074,0.0396002615111609,0.305856808158285,0.369357186450725
"571","065L",1,249.819,23,45,0.338235294117647,33,-0.660711904806791,0.0645312134673837,-0.305856808158285,0.369357186450725
"572","065L",2,299.7828,20,46,0.303030303030303,33,-0.819027426448948,0.0702858641489641,-0.284763235181852,0.292938458219541
"573","065L",3,349.7466,18,53,0.253521126760563,33,-1.06191092181768,0.0727456428391008,-0.263669662205418,0.221978210576298
"574","065L",4,399.7104,22,54,0.289473684210526,33,-0.884685392458824,0.0627930682976555,-0.242576089228985,0.156476443520997
"575","065L",5,449.6742,24,54,0.307692307692308,33,-0.799527584118517,0.0591649503838233,-0.221482516252551,0.0964331570536376
"576","065L",6,499.638,24,58,0.292682926829268,33,-0.87035363668713,0.0579103436246293,-0.200388943276118,0.0418483511742202
"577","065L",7,549.6018,23,63,0.267441860465116,33,-0.994039484748533,0.0583012229854247,-0.179295370299685,-0.00727797411725557
"578","065L",8,599.5656,22,63,0.258823529411765,33,-1.03752459668827,0.0601924759405074,-0.158201797323251,-0.0509458188207896
"579","065L",9,649.5294,24,60,0.285714285714286,33,-0.903970247486115,0.057345252150447,-0.137108224346818,-0.0891551829363819
"580","065L",10,699.4932,24,59,0.289156626506024,33,-0.887303195000903,0.0576230492196879,-0.116014651370384,-0.121906066464032
"581","065L",11,749.457,26,57,0.313253012048193,33,-0.774640214811128,0.0551271534044299,-0.0949210783939507,-0.149198469403741
"582","065L",12,799.4208,33,46,0.417721518987342,33,-0.32790687376229,0.0513561226127427,-0.0738275054175172,-0.171032391755508
"583","065L",13,849.3846,39,44,0.469879518072289,33,-0.119188517265118,0.0477883658085621,-0.0527339324410837,-0.187407833519333
"584","065L",14,899.3484,42,43,0.494117647058824,33,-0.0232568621642672,0.0465179175118323,-0.0316403594646502,-0.198324794695217
"585","065L",15,949.3122,42,47,0.471910112359551,33,-0.111225635110224,0.0445820433436532,-0.0105467864882168,-0.203783275283159
"586","065L",16,999.276,38,52,0.422222222222222,33,-0.31015492830384,0.045021645021645,0.0105467864882167,-0.203783275283159
"587","065L",17,1049.2398,37,58,0.389473684210526,33,-0.444685821261446,0.0437606837606838,0.0316403594646503,-0.198324794695217
"588","065L",18,1099.2036,39,56,0.410526315789474,33,-0.357939966245319,0.0430155707404503,0.0527339324410837,-0.187407833519333
"589","065L",19,1149.1674,43,52,0.452631578947368,33,-0.18805223150294,0.0420361247947455,0.0738275054175172,-0.171032391755508
"590","065L",20,1199.1312,44,50,0.468085106382979,33,-0.12648414710912,0.0422738903103794,0.0949210783939507,-0.149198469403741
"591","065L",21,1249.095,41,50,0.450549450549451,33,-0.196279909044662,0.0438983657401885,0.116014651370384,-0.121906066464032
"592","065L",22,1299.0588,37,53,0.411111111111111,33,-0.355340720925596,0.0453582554517134,0.137108224346818,-0.0891551829363819
"593","065L",23,1349.0226,34,54,0.386363636363636,33,-0.457241377631884,0.0473341310995878,0.158201797323251,-0.0509458188207897
"594","065L",24,1398.9864,33,50,0.397590361445783,33,-0.410427897450293,0.0496527264666765,0.179295370299685,-0.00727797411725567
"595","065L",25,1448.9502,35,45,0.4375,33,-0.248179629475535,0.050147036062529,0.200388943276118,0.0418483511742201
"596","065L",26,1498.914,37,46,0.44578313253012,33,-0.215111379616946,0.0481720430107527,0.221482516252552,0.0964331570536376
"597","065L",27,1548.8778,36,44,0.45,33,-0.198176928583749,0.0498691703863322,0.242576089228985,0.156476443520997
"598","065L",28,1598.8416,36,42,0.461538461538462,33,-0.152191815341925,0.0509266720386785,0.263669662205418,0.221978210576298
"599","065L",29,1648.8054,36,42,0.461538461538462,33,-0.152191815341925,0.0509266720386785,0.284763235181852,0.292938458219541
"600","065L",30,1698.7692,35,43,0.448717948717949,33,-0.203228241613268,0.0511575198316335,0.305856808158285,0.369357186450725
"601","068L",1,249.819,36,73,0.330275229357798,42,-0.699973145630345,0.0410027024508434,-0.305856808158285,0.369357186450725
"602","068L",2,299.7828,30,77,0.280373831775701,42,-0.932551252745935,0.0456901110523533,-0.284763235181852,0.292938458219541
"603","068L",3,349.7466,30,77,0.280373831775701,42,-0.932551252745935,0.0456901110523533,-0.263669662205418,0.221978210576298
"604","068L",4,399.7104,30,78,0.277777777777778,42,-0.945371941174997,0.0455257387490864,-0.242576089228985,0.156476443520997
"605","068L",5,449.6742,27,80,0.252336448598131,42,-1.07407117975199,0.0487859966120836,-0.221482516252551,0.0964331570536376
"606","068L",6,499.638,27,81,0.25,42,-1.08641701557429,0.0486335750139431,-0.200388943276118,0.0418483511742202
"607","068L",7,549.6018,21,82,0.203883495145631,42,-1.34474535820702,0.0586328400281889,-0.179295370299685,-0.00727797411725557
"608","068L",8,599.5656,22,80,0.215686274509804,42,-1.27474187521414,0.0568668046928917,-0.158201797323251,-0.0509458188207896
"609","068L",9,649.5294,24,78,0.235294117647059,42,-1.16442550723768,0.053555180033797,-0.137108224346818,-0.0891551829363819
"610","068L",10,699.4932,25,81,0.235849056603774,42,-1.16192456808244,0.0514856249248166,-0.116014651370384,-0.121906066464032
"611","068L",11,749.457,26,81,0.242990654205607,42,-1.12345828725464,0.0500057877069105,-0.0949210783939507,-0.149198469403741
"612","068L",12,799.4208,28,84,0.25,42,-1.08684744708852,0.0469220388248728,-0.0738275054175172,-0.171032391755508
"613","068L",13,849.3846,31,75,0.292452830188679,42,-0.874145110423392,0.0449910648586145,-0.0527339324410837,-0.187407833519333
"614","068L",14,899.3484,31,75,0.292452830188679,42,-0.874145110423392,0.0449910648586145,-0.0316403594646502,-0.198324794695217
"615","068L",15,949.3122,30,78,0.277777777777778,42,-0.945371941174997,0.0455257387490864,-0.0105467864882168,-0.203783275283159
"616","068L",16,999.276,35,70,0.333333333333333,42,-0.686080013336853,0.0423534112476276,0.0105467864882167,-0.203783275283159
"617","068L",17,1049.2398,40,65,0.380952380952381,42,-0.480748168528713,0.0399585335972104,0.0316403594646503,-0.198324794695217
"618","068L",18,1099.2036,46,66,0.410714285714286,42,-0.357749635068498,0.0365429703290484,0.0527339324410837,-0.187407833519333
"619","068L",19,1149.1674,45,66,0.405405405405405,42,-0.379489621704904,0.0370156159629844,0.0738275054175172,-0.171032391755508
"620","068L",20,1199.1312,51,64,0.443478260869565,42,-0.225083416132036,0.0349213516971476,0.0949210783939507,-0.149198469403741
"621","068L",21,1249.095,53,62,0.460869565217391,42,-0.155484902840395,0.0346915887850467,0.116014651370384,-0.121906066464032
"622","068L",22,1299.0588,56,61,0.478632478632479,42,-0.0847965366600769,0.0339592776458738,0.137108224346818,-0.0891551829363819
"623","068L",23,1349.0226,57,56,0.504424778761062,42,0.0175443096509095,0.0350904193920739,0.158201797323251,-0.0509458188207897
"624","068L",24,1398.9864,59,56,0.51304347826087,42,0.0517356743991889,0.0345058377333234,0.179295370299685,-0.00727797411725567
"625","068L",25,1448.9502,61,55,0.525862068965517,42,0.102654154060083,0.034278180619644,0.200388943276118,0.0418483511742201
"626","068L",26,1498.914,62,53,0.539130434782609,42,0.155484902840395,0.0346915887850467,0.221482516252552,0.0964331570536376
"627","068L",27,1548.8778,65,54,0.546218487394958,42,0.183849440972008,0.0336157994257301,0.242576089228985,0.156476443520997
"628","068L",28,1598.8416,65,50,0.565217391304348,42,0.260076806359892,0.0350691557705389,0.263669662205418,0.221978210576298
"629","068L",29,1648.8054,71,46,0.606837606837607,42,0.430245137106651,0.0354913903301,0.284763235181852,0.292938458219541
"630","068L",30,1698.7692,69,48,0.58974358974359,42,0.359762954627309,0.035007045909664,0.305856808158285,0.369357186450725
"631","089L",1,249.819,19,80,0.191919191919192,38,-1.41784271885482,0.0637044115304985,-0.305856808158285,0.369357186450725
"632","089L",2,299.7828,25,78,0.242718446601942,38,-1.12442017262398,0.0519545397776945,-0.284763235181852,0.292938458219541
"633","089L",3,349.7466,27,80,0.252336448598131,38,-1.07407117975199,0.0487859966120836,-0.263669662205418,0.221978210576298
"634","089L",4,399.7104,30,78,0.277777777777778,38,-0.945371941174997,0.0455257387490864,-0.242576089228985,0.156476443520997
"635","089L",5,449.6742,31,77,0.287037037037037,38,-0.900290390527714,0.0446492575524834,-0.221482516252551,0.0964331570536376
"636","089L",6,499.638,31,79,0.281818181818182,38,-0.925769475828699,0.044324648098233,-0.200388943276118,0.0418483511742202
"637","089L",7,549.6018,30,81,0.27027027027027,38,-0.982876336633451,0.0450568238962084,-0.179295370299685,-0.00727797411725557
"638","089L",8,599.5656,29,79,0.268518518518519,38,-0.991366758314512,0.046476921436947,-0.158201797323251,-0.0509458188207896
"639","089L",9,649.5294,30,78,0.277777777777778,38,-0.945371941174997,0.0455257387490864,-0.137108224346818,-0.0891551829363819
"640","089L",10,699.4932,30,78,0.277777777777778,38,-0.945371941174997,0.0455257387490864,-0.116014651370384,-0.121906066464032
"641","089L",11,749.457,28,77,0.266666666666667,38,-1.0003738490847,0.0479909451046972,-0.0949210783939507,-0.149198469403741
"642","089L",12,799.4208,28,80,0.259259259259259,38,-1.03835309714991,0.0475100795466928,-0.0738275054175172,-0.171032391755508
"643","089L",13,849.3846,28,75,0.271844660194175,38,-0.974228568980374,0.0483327524108284,-0.0527339324410837,-0.187407833519333
"644","089L",14,899.3484,30,73,0.29126213592233,38,-0.879558722605425,0.0463923274227724,-0.0316403594646502,-0.198324794695217
"645","089L",15,949.3122,33,77,0.3,38,-0.838732497528281,0.0427539720751083,-0.0105467864882168,-0.203783275283159
"646","089L",16,999.276,38,75,0.336283185840708,38,-0.67347441496124,0.0392190590866088,0.0105467864882167,-0.203783275283159
"647","089L",17,1049.2398,39,74,0.345132743362832,38,-0.634498453478438,0.0387392744881488,0.0316403594646503,-0.198324794695217
"648","089L",18,1099.2036,41,67,0.37962962962963,38,-0.486434170641832,0.0389112003569835,0.0527339324410837,-0.187407833519333
"649","089L",19,1149.1674,43,63,0.405660377358491,38,-0.378278967804008,0.0387365372431894,0.0738275054175172,-0.171032391755508
"650","089L",20,1199.1312,42,65,0.392523364485981,38,-0.432546066710835,0.038796587337225,0.0949210783939507,-0.149198469403741
"651","089L",21,1249.095,39,63,0.382352941176471,38,-0.47473923399157,0.0410644871922655,0.116014651370384,-0.121906066464032
"652","089L",22,1299.0588,39,64,0.378640776699029,38,-0.490364551894651,0.0408203316651948,0.137108224346818,-0.0891551829363819
"653","089L",23,1349.0226,39,64,0.378640776699029,38,-0.490364551894651,0.0408203316651948,0.158201797323251,-0.0509458188207897
"654","089L",24,1398.9864,42,64,0.39622641509434,38,-0.417161147871356,0.0390332877336981,0.179295370299685,-0.00727797411725567
"655","089L",25,1448.9502,46,60,0.433962264150943,38,-0.263191052443485,0.0380343019639207,0.200388943276118,0.0418483511742201
